#SpaceTrack

CAT ID,SATNAME,INTLDES,TYPE,COUNTRY,LAUNCH DATE,SITE,DECAY
27697 ,DELTA 4 DEB,2002-051J,DEBRIS,US,2002-11-20,AFETR,2006-01-28
27698 ,IGS 1A,2003-009A,PAYLOAD,JPN,2003-03-28,TNSTA,2014-07-18
27699 ,IGS 1B,2003-009B,PAYLOAD,JPN,2003-03-28,TNSTA,2012-07-26
27700 ,H-2A R/B,2003-009C,ROCKET BODY,JPN,2003-03-28,TNSTA,2012-06-03
27701 ,H-2A DEB,2003-009D,DEBRIS,JPN,2003-03-28,TNSTA,2004-08-09
27702 ,H-2A DEB,2003-009E,DEBRIS,JPN,2003-03-28,TNSTA,2003-11-07
27703 ,H-2A DEB,2003-009F,DEBRIS,JPN,2003-03-28,TNSTA,2003-11-29
27704 ,NAVSTAR 52 (USA 168),2003-010A,PAYLOAD,US,2003-03-31,AFETR,
27705 ,DELTA 2 R/B(1),2003-010B,ROCKET BODY,US,2003-03-31,AFETR,2003-06-29
27706 ,DELTA 2 R/B(2) (PAM-D),2003-010C,ROCKET BODY,US,2003-03-31,AFETR,2016-09-25
27707 ,MOLNIYA 1-92,2003-011A,PAYLOAD,CIS,2003-04-02,PKMTR,2013-05-27
27708 ,SL-6 PLAT,2003-011B,DEBRIS,CIS,2003-04-02,PKMTR,2003-04-24
27709 ,SL-6 R/B(1),2003-011C,ROCKET BODY,CIS,2003-04-02,PKMTR,2003-05-13
27710 ,SL-6 R/B(2),2003-011D,ROCKET BODY,CIS,2003-04-02,PKMTR,2013-09-26
27711 ,USA 169,2003-012A,PAYLOAD,US,2003-04-08,AFETR,
27712 ,TITAN 4 CENTAUR R/B,2003-012B,ROCKET BODY,US,2003-04-08,AFETR,
27713 ,STS 107 DEB,2003-003B,DEBRIS,US,2003-01-16,AFETR,2003-01-20
27714 ,INSAT 3A,2003-013A,PAYLOAD,IND,2003-04-09,FRGUI,
27715 ,GALAXY 12,2003-013B,PAYLOAD,ITSO,2003-04-09,FRGUI,
27716 ,ARIANE 5 R/B,2003-013C,ROCKET BODY,FR,2003-04-09,FRGUI,
27717 ,ARIANE 5 DEB (SYLDA),2003-013D,DEBRIS,FR,2003-04-09,FRGUI,
27718 ,ASIASAT 4,2003-014A,PAYLOAD,AC,2003-04-12,AFETR,
27719 ,ATLAS 3B CENTAUR R/B,2003-014B,ROCKET BODY,US,2003-04-12,AFETR,2004-02-12
27720 ,DELTA 1 DEB,1965-004E,DEBRIS,US,1965-01-22,AFETR,
27721 ,TITAN 3C TRANSTAGE DEB,1965-082UT,DEBRIS,US,1965-10-15,AFETR,
27722 ,TITAN 3C TRANSTAGE DEB,1965-108BC,DEBRIS,US,1965-12-21,AFETR,
27723 ,TITAN 3C TRANSTAGE DEB,1965-108BD,DEBRIS,US,1965-12-21,AFETR,
27724 ,OPS 0856 DEB,1966-077AC,DEBRIS,US,1966-08-19,AFWTR,
27725 ,THORAD AGENA D DEB,1969-082LH,DEBRIS,US,1969-09-30,AFWTR,
27726 ,DELTA 1 DEB,1975-004HS,DEBRIS,US,1975-01-22,AFWTR,
27727 ,DELTA 1 DEB,1976-077FS,DEBRIS,US,1976-07-29,AFWTR,
27728 ,DELTA 1 DEB,1976-077FT,DEBRIS,US,1976-07-29,AFWTR,
27729 ,DELTA 1 DEB,1977-065GF,DEBRIS,US,1977-07-14,AFETR,
27730 ,DELTA 1 DEB,1977-065GG,DEBRIS,US,1977-07-14,AFETR,2011-09-09
27731 ,M-3H DEB,1978-087C,DEBRIS,JPN,1978-09-16,KSCUT,
27732 ,ARIANE 1 DEB,1979-104S,DEBRIS,FR,1979-12-24,FRGUI,
27733 ,COSMOS 1275 DEB,1981-053MN,DEBRIS,CIS,1981-06-04,PKMTR,
27734 ,COSMOS 1275 DEB,1981-053MP,DEBRIS,CIS,1981-06-04,PKMTR,
27735 ,COSMOS 1275 DEB,1981-053MQ,DEBRIS,CIS,1981-06-04,PKMTR,
27736 ,SL-8 DEB,1981-120H,DEBRIS,CIS,1981-12-17,PKMTR,
27737 ,SL-8 DEB,1981-120J,DEBRIS,CIS,1981-12-17,PKMTR,
27738 ,SL-8 DEB,1981-120K,DEBRIS,CIS,1981-12-17,PKMTR,
27739 ,COSMOS 1579 COOLANT,1984-069Z,DEBRIS,CIS,1984-06-29,TTMTR,
27740 ,ARIANE 3 DEB,1984-114E,DEBRIS,FR,1984-11-10,FRGUI,
27741 ,SL-3 DEB,1985-090C,DEBRIS,CIS,1985-10-03,TTMTR,
27742 ,COSMOS 1823 DEB,1987-020DV,DEBRIS,CIS,1987-02-20,PKMTR,2022-05-19
27743 ,SL-8 DEB,1991-009CY,DEBRIS,CIS,1991-02-12,PKMTR,
27744 ,SL-8 DEB,1991-009CZ,DEBRIS,CIS,1991-02-12,PKMTR,
27745 ,SL-8 DEB,1991-009DA,DEBRIS,CIS,1991-02-12,PKMTR,
27746 ,SL-8 DEB,1991-009DB,DEBRIS,CIS,1991-02-12,PKMTR,
27747 ,SL-8 DEB,1991-009DC,DEBRIS,CIS,1991-02-12,PKMTR,
27748 ,SL-8 DEB,1991-009DD,DEBRIS,CIS,1991-02-12,PKMTR,
27749 ,SL-16 DEB,1992-093JL,DEBRIS,CIS,1992-12-25,TTMTR,
27750 ,SL-16 DEB,1992-093JM,DEBRIS,CIS,1992-12-25,TTMTR,
27751 ,SL-16 DEB,1992-093JN,DEBRIS,CIS,1992-12-25,TTMTR,
27752 ,START 1 DEB,1993-014G,DEBRIS,CIS,1993-03-25,PKMTR,
27753 ,SL-18 DEB,1993-014H,DEBRIS,CIS,1993-03-25,PKMTR,2012-09-24
27754 ,DELTA 2 DEB,1993-042D,DEBRIS,US,1993-06-26,AFETR,2006-12-10
27755 ,PEGASUS DEB,1994-029AEK,DEBRIS,US,1994-05-19,AFWTR,
27756 ,PEGASUS DEB,1994-029AEL,DEBRIS,US,1994-05-19,AFWTR,2003-05-07
27757 ,PEGASUS DEB,1994-029AEM,DEBRIS,US,1994-05-19,AFWTR,2005-12-11
27758 ,PEGASUS DEB,1994-029AEN,DEBRIS,US,1994-05-19,AFWTR,2004-01-06
27759 ,PEGASUS DEB,1994-029AEP,DEBRIS,US,1994-05-19,AFWTR,2005-05-31
27760 ,SL-16 DEB,1994-077M,DEBRIS,CIS,1994-11-24,TTMTR,
27761 ,DELTA 2 DEB,1996-056D,DEBRIS,US,1996-09-12,AFETR,2017-05-21
27762 ,CZ-4 DEB,1999-057MV,DEBRIS,PRC,1999-10-14,TSC,
27763 ,FREGAT DEB,2000-015B,DEBRIS,CIS,2000-03-20,TTMTR,
27764 ,DELTA 2 DEB,2000-025D,DEBRIS,US,2000-05-11,AFETR,2020-05-10
27765 ,DELTA 2 DEB,2000-040D,DEBRIS,US,2000-07-16,AFETR,2018-08-02
27766 ,DELTA 2 DEB,2001-004D,DEBRIS,US,2001-01-30,AFETR,2005-10-27
27767 ,PSLV DEB,2001-049NV,DEBRIS,IND,2001-10-22,SRI,2003-05-21
27768 ,SL-8 DEB,2002-054D,DEBRIS,CIS,2002-11-28,PKMTR,
27769 ,SL-8 DEB,2002-054E,DEBRIS,CIS,2002-11-28,PKMTR,
27770 ,SL-12 DEB,1985-037L,DEBRIS,CIS,1985-05-17,TTMTR,
27771 ,DELTA 4 DEB,2002-051K,DEBRIS,US,2002-11-20,AFETR,2003-04-03
27772 ,GLOBALSTAR DEB,1999-031F,DEBRIS,GLOB,1999-06-10,AFETR,
27773 ,DELTA 2 DEB,2003-005E,DEBRIS,US,2003-01-29,AFETR,2008-05-30
27774 ,SL-6 DEB,2003-011E,DEBRIS,CIS,2003-04-02,PKMTR,2003-05-04
27775 ,COSMOS 2397,2003-015A,PAYLOAD,CIS,2003-04-24,TTMTR,
27776 ,SL-12 R/B(1),2003-015B,ROCKET BODY,CIS,2003-04-24,TTMTR,2003-04-26
27777 ,SL-12 PLAT,2003-015C,DEBRIS,CIS,2003-04-24,TTMTR,2003-04-25
27778 ,SL-12 R/B(AUX MOTOR),2003-015D,ROCKET BODY,CIS,2003-04-24,TTMTR,2003-11-22
27779 ,SL-12 R/B(AUX MOTOR),2003-015E,ROCKET BODY,CIS,2003-04-24,TTMTR,2004-01-08
27780 ,SL-12 R/B(2),2003-015F,ROCKET BODY,CIS,2003-04-24,TTMTR,
27781 ,SOYUZ-TMA 2,2003-016A,PAYLOAD,CIS,2003-04-26,TTMTR,2003-10-28
27782 ,SL-4 R/B,2003-016B,ROCKET BODY,CIS,2003-04-26,TTMTR,2003-04-28
27783 ,GALEX,2003-017A,PAYLOAD,US,2003-04-28,AFETR,
27784 ,PEGASUS R/B,2003-017B,ROCKET BODY,US,2003-04-28,AFETR,
27785 ,ATLAS AGENA R/B,1968-063B,ROCKET BODY,US,1968-08-06,AFETR,
27786 ,ATLAS AGENA R/B,1969-036B,ROCKET BODY,US,1969-04-13,AFETR,
27787 ,ATLAS AGENA R/B,1970-069B,ROCKET BODY,US,1970-09-01,AFETR,
27788 ,DELTA 1 DEB,1965-089E,DEBRIS,US,1965-11-06,AFETR,
27789 ,DELTA 1 DEB,1965-089F,DEBRIS,US,1965-11-06,AFETR,
27790 ,TITAN 3C TRANSTAGE DEB *,1965-108BE,DEBRIS,US,1965-12-21,AFETR,
27791 ,TITAN 3C TRANSTAGE DEB,1965-108BF,DEBRIS,US,1965-12-21,AFETR,
27792 ,TITAN 3C TRANSTAGE DEB,1965-108BG,DEBRIS,US,1965-12-21,AFETR,
27793 ,TITAN 3C TRANSTAGE DEB,1965-108BH,DEBRIS,US,1965-12-21,AFETR,
27794 ,TITAN 3C TRANSTAGE DEB,1965-108BJ,DEBRIS,US,1965-12-21,AFETR,
27795 ,ARIANE 1 DEB,1979-104T,DEBRIS,FR,1979-12-24,FRGUI,
27796 ,COSMOS 1261 DEB,1981-031H,DEBRIS,CIS,1981-03-31,PKMTR,
27797 ,COSMOS 1275 DEB,1981-053MR,DEBRIS,CIS,1981-06-04,PKMTR,
27798 ,COSMOS 1285 DEB,1981-071M,DEBRIS,CIS,1981-08-04,PKMTR,
27799 ,COSMOS 1285 DEB,1981-071N,DEBRIS,CIS,1981-08-04,PKMTR,
27800 ,COSMOS 1285 DEB,1981-071P,DEBRIS,CIS,1981-08-04,PKMTR,
27801 ,COSMOS 1285 DEB,1981-071Q,DEBRIS,CIS,1981-08-04,PKMTR,
27802 ,COSMOS 1285 DEB,1981-071R,DEBRIS,CIS,1981-08-04,PKMTR,
27803 ,COSMOS 1375 DEB,1982-055BQ,DEBRIS,CIS,1982-06-06,PKMTR,
27804 ,SL-14 DEB,1991-068AR,DEBRIS,CIS,1991-09-28,PKMTR,
27805 ,SL-12 DEB,1992-047L,DEBRIS,CIS,1992-07-30,TTMTR,
27806 ,CZ-4 DEB,1999-057MW,DEBRIS,PRC,1999-10-14,TSC,
27807 ,GSAT 2,2003-018A,PAYLOAD,IND,2003-05-08,SRI,
27808 ,GSLV R/B,2003-018B,ROCKET BODY,IND,2003-05-08,SRI,2005-02-24
27809 ,HAYABUSA (MUSES C),2003-019A,PAYLOAD,JPN,2003-05-09,KSCUT,2010-06-13
27810 ,M-5 R/B,2003-019B,ROCKET BODY,JPN,2003-05-09,KSCUT,
27811 ,HELLAS-SAT 2,2003-020A,PAYLOAD,GREC,2003-05-13,AFETR,
27812 ,ATLAS 5 CENTAUR R/B,2003-020B,ROCKET BODY,US,2003-05-13,AFETR,2004-12-12
27813 ,BD 1 03,2003-021A,PAYLOAD,PRC,2003-05-24,XSC,
27814 ,CZ-3A R/B,2003-021B,ROCKET BODY,PRC,2003-05-24,XSC,2008-09-25
27815 ,USERS (REENTRY MODULE),2002-042H,PAYLOAD,JPN,2002-09-10,TNSTA,2003-05-29
27816 ,MARS EXPRESS,2003-022A,PAYLOAD,ESA,2003-06-02,TTMTR,
27817 ,FREGAT R/B,2003-022B,ROCKET BODY,CIS,2003-06-02,TTMTR,
27818 ,COSMOS 2398,2003-023A,PAYLOAD,CIS,2003-06-04,PKMTR,
27819 ,SL-8 R/B,2003-023B,ROCKET BODY,CIS,2003-06-04,PKMTR,
27820 ,AMC-9 (GE-12),2003-024A,PAYLOAD,SES,2003-06-06,TTMTR,
27821 ,BREEZE-M DEB (TANK),2003-024B,DEBRIS,CIS,2003-06-06,TTMTR,
27822 ,HST DEB,1990-037D,DEBRIS,US,1990-04-24,AFETR,2003-09-05
27823 ,PROGRESS-M1 10,2003-025A,PAYLOAD,CIS,2003-06-08,TTMTR,2003-10-03
27824 ,SL-4 R/B,2003-025B,ROCKET BODY,CIS,2003-06-08,TTMTR,2003-06-11
27825 ,THURAYA 2,2003-026A,PAYLOAD,UAE,2003-06-10,SEAL,
27826 ,BLOCK DM-SL R/B,2003-026B,ROCKET BODY,SEAL,2003-06-10,SEAL,
27827 ,MARS EXPLORER ROVER A,2003-027A,PAYLOAD,US,2003-06-10,AFETR,2004-01-03
27828 ,DELTA 2 R/B(2),2003-027B,ROCKET BODY,US,2003-06-10,AFETR,
27829 ,DELTA 2 R/B(1),2003-027C,ROCKET BODY,US,2003-06-10,AFETR,2004-01-27
27830 ,BSAT-2C,2003-028A,PAYLOAD,JPN,2003-06-11,FRGUI,
27831 ,OPTUS C1,2003-028B,PAYLOAD,AUS,2003-06-11,FRGUI,
27832 ,ARIANE 5 R/B,2003-028C,ROCKET BODY,FR,2003-06-11,FRGUI,
27833 ,ARIANE 5 DEB (SYLDA),2003-028D,DEBRIS,FR,2003-06-11,FRGUI,
27834 ,MOLNIYA 3-53,2003-029A,PAYLOAD,CIS,2003-06-19,PKMTR,2013-06-15
27835 ,SL-6 R/B(1),2003-029B,ROCKET BODY,CIS,2003-06-19,PKMTR,2003-07-30
27836 ,SL-6 PLAT,2003-029C,DEBRIS,CIS,2003-06-19,PKMTR,2003-07-13
27837 ,SL-6 R/B(2),2003-029D,ROCKET BODY,CIS,2003-06-19,PKMTR,2013-09-17
27838 ,ORBVIEW 3,2003-030A,PAYLOAD,US,2003-06-26,WRAS,2011-03-13
27839 ,PEGASUS R/B,2003-030B,ROCKET BODY,US,2003-06-26,WRAS,2004-02-22
27840 ,MONITOR-E/SL-19,2003-031A,PAYLOAD,CIS,2003-06-30,PKMTR,
27841 ,MIMOSA,2003-031B,PAYLOAD,CZCH,2003-06-30,PKMTR,2011-12-11
27842 ,DTUSAT,2003-031C,PAYLOAD,DEN,2003-06-30,PKMTR,
27843 ,MOST,2003-031D,PAYLOAD,CA,2003-06-30,PKMTR,
27844 ,CUTE-1,2003-031E,PAYLOAD,JPN,2003-06-30,PKMTR,
27845 ,QUAKESAT,2003-031F,PAYLOAD,US,2003-06-30,PKMTR,
27846 ,AAU CUBESAT,2003-031G,PAYLOAD,DEN,2003-06-30,PKMTR,
27847 ,CANX-1,2003-031H,PAYLOAD,CA,2003-06-30,PKMTR,
27848 ,CUBESAT XI 4,2003-031J,PAYLOAD,JPN,2003-06-30,PKMTR,
27849 ,MARS EXPLORER ROVER B,2003-032A,PAYLOAD,US,2003-07-08,AFETR,2004-01-25
27850 ,DELTA 2 R/B(2),2003-032B,ROCKET BODY,US,2003-07-08,AFETR,
27851 ,DELTA 2 R/B(1),2003-032C,ROCKET BODY,US,2003-07-08,AFETR,2004-07-25
27852 ,ECHOSTAR 12 (RAINBOW 1),2003-033A,PAYLOAD,US,2003-07-17,AFETR,
27853 ,ATLAS 5 CENTAUR R/B,2003-033B,ROCKET BODY,US,2003-07-17,AFETR,
27854 ,GALAXY 23 (TELSTAR 13),2003-034A,PAYLOAD,US,2003-08-08,SEAL,
27855 ,BLOCK DM-SL R/B,2003-034B,ROCKET BODY,SEAL,2003-08-08,SEAL,
27856 ,COSMOS 2399,2003-035A,PAYLOAD,CIS,2003-08-12,TTMTR,2003-12-09
27857 ,SL-4 R/B,2003-035B,ROCKET BODY,CIS,2003-08-12,TTMTR,2003-08-16
27858 ,SCISAT 1,2003-036A,PAYLOAD,CA,2003-08-13,WRAS,
27859 ,PEGASUS R/B,2003-036B,ROCKET BODY,US,2003-08-13,WRAS,
27860 ,COSMOS 41 DEB,1964-049R,DEBRIS,CIS,1964-08-22,TTMTR,2004-03-18
27861 ,COSMOS 41 DEB,1964-049S,DEBRIS,CIS,1964-08-22,TTMTR,2005-06-19
27862 ,COSMOS 41 DEB,1964-049T,DEBRIS,CIS,1964-08-22,TTMTR,2004-05-23
27863 ,COSMOS 41 DEB,1964-049U,DEBRIS,CIS,1964-08-22,TTMTR,2007-07-31
27864 ,TITAN 3C TRANSTAGE DEB,1965-108BK,DEBRIS,US,1965-12-21,AFETR,
27865 ,TITAN 3C TRANSTAGE DEB,1965-108BL,DEBRIS,US,1965-12-21,AFETR,
27866 ,TITAN 3C TRANSTAGE DEB,1965-108BM,DEBRIS,US,1965-12-21,AFETR,
27867 ,TITAN 3C TRANSTAGE DEB,1965-108BN,DEBRIS,US,1965-12-21,AFETR,
27868 ,COSMOS 2400,2003-037A,PAYLOAD,CIS,2003-08-19,PKMTR,
27869 ,COSMOS 2401,2003-037B,PAYLOAD,CIS,2003-08-19,PKMTR,
27870 ,SL-8 R/B,2003-037C,ROCKET BODY,CIS,2003-08-19,PKMTR,
27871 ,SIRTF,2003-038A,PAYLOAD,US,2003-08-25,AFETR,
27872 ,DELTA 2 R/B,2003-038B,ROCKET BODY,US,2003-08-25,AFETR,
27873 ,PROGRESS-M 48,2003-039A,PAYLOAD,CIS,2003-08-29,TTMTR,2004-01-28
27874 ,SL-4 R/B,2003-039B,ROCKET BODY,CIS,2003-08-29,TTMTR,2003-08-31
27875 ,USA 170,2003-040A,PAYLOAD,US,2003-08-29,AFETR,
27876 ,DELTA 4 R/B,2003-040B,ROCKET BODY,US,2003-08-29,AFETR,
27877 ,IABS R/B,2003-040C,ROCKET BODY,US,2003-08-29,AFETR,
27878 ,TITAN 3C TRANSTAGE DEB,1965-108BP,DEBRIS,US,1965-12-21,AFETR,
27879 ,TITAN 3C TRANSTAGE DEB,1965-108BQ,DEBRIS,US,1965-12-21,AFETR,
27880 ,OV1-5 DEB,1966-025H,DEBRIS,US,1966-03-30,AFWTR,
27881 ,COSMOS 887 DEB,1976-128C,DEBRIS,CIS,1976-12-28,PKMTR,
27882 ,COSMOS 903 DEB,1977-027F,DEBRIS,CIS,1977-04-11,PKMTR,2019-04-07
27883 ,COSMOS 917 DEB,1977-047F,DEBRIS,CIS,1977-06-16,PKMTR,
27884 ,COSMOS 917 DEB,1977-047G,DEBRIS,CIS,1977-06-16,PKMTR,
27885 ,COSMOS 917 DEB,1977-047H,DEBRIS,CIS,1977-06-16,PKMTR,
27886 ,COSMOS 917 DEB,1977-047J,DEBRIS,CIS,1977-06-16,PKMTR,
27887 ,COSMOS 917 DEB,1977-047K,DEBRIS,CIS,1977-06-16,PKMTR,
27888 ,COSMOS 917 DEB,1977-047L,DEBRIS,CIS,1977-06-16,PKMTR,
27889 ,SEASAT 1 DEB,1978-064M,DEBRIS,US,1978-06-27,AFWTR,2006-03-28
27890 ,COSMOS 1024 DEB,1978-066G,DEBRIS,CIS,1978-06-28,PKMTR,
27891 ,COSMOS 1030 DEB,1978-083J,DEBRIS,CIS,1978-09-06,PKMTR,2004-04-30
27892 ,COSMOS 1030 DEB,1978-083K,DEBRIS,CIS,1978-09-06,PKMTR,
27893 ,COSMOS 1109 DEB,1979-058N,DEBRIS,CIS,1979-06-27,PKMTR,2009-11-05
27894 ,COSMOS 1109 DEB,1979-058P,DEBRIS,CIS,1979-06-27,PKMTR,
27895 ,COSMOS 1188 DEB,1980-050J,DEBRIS,CIS,1980-06-14,PKMTR,
27896 ,COSMOS 1188 DEB,1980-050K,DEBRIS,CIS,1980-06-14,PKMTR,2011-09-11
27897 ,COSMOS 1191 DEB,1980-057K,DEBRIS,CIS,1980-07-02,PKMTR,
27898 ,COSMOS 1191 DEB,1980-057L,DEBRIS,CIS,1980-07-02,PKMTR,
27899 ,COSMOS 1217 DEB,1980-085J,DEBRIS,CIS,1980-10-24,PKMTR,
27900 ,COSMOS 1217 DEB,1980-085K,DEBRIS,CIS,1980-10-24,PKMTR,2020-11-24
27901 ,COSMOS 1261 DEB,1981-031J,DEBRIS,CIS,1981-03-31,PKMTR,
27902 ,COSMOS 1261 DEB,1981-031K,DEBRIS,CIS,1981-03-31,PKMTR,
27903 ,COSMOS 1382 DEB,1982-064E,DEBRIS,CIS,1982-06-25,PKMTR,
27904 ,COSMOS 1382 DEB,1982-064F,DEBRIS,CIS,1982-06-25,PKMTR,
27905 ,COSMOS 1382 DEB,1982-064G,DEBRIS,CIS,1982-06-25,PKMTR,
27906 ,COSMOS 1481 DEB,1983-070H,DEBRIS,CIS,1983-07-08,PKMTR,2018-11-19
27907 ,COSMOS 1481 DEB,1983-070J,DEBRIS,CIS,1983-07-08,PKMTR,
27908 ,COSMOS 1579 COOLANT,1984-069AA,DEBRIS,CIS,1984-06-29,TTMTR,
27909 ,COSMOS 1579 COOLANT,1984-069AB,DEBRIS,CIS,1984-06-29,TTMTR,
27910 ,COSMOS 1579 COOLANT,1984-069AC,DEBRIS,CIS,1984-06-29,TTMTR,
27911 ,COSMOS 1579 COOLANT,1984-069AD,DEBRIS,CIS,1984-06-29,TTMTR,
27912 ,COSMOS 1579 COOLANT,1984-069AE,DEBRIS,CIS,1984-06-29,TTMTR,
27913 ,COSMOS 1579 COOLANT,1984-069AF,DEBRIS,CIS,1984-06-29,TTMTR,
27914 ,SL-12 DEB,1987-079X,DEBRIS,CIS,1987-09-16,TTMTR,2003-09-16
27915 ,SL-12 DEB,1987-079Y,DEBRIS,CIS,1987-09-16,TTMTR,2008-09-25
27916 ,SL-12 DEB,1987-079Z,DEBRIS,CIS,1987-09-16,TTMTR,2008-02-24
27917 ,SL-12 DEB,1987-079AA,DEBRIS,CIS,1987-09-16,TTMTR,2003-09-02
27918 ,SL-12 DEB,1987-079AB,DEBRIS,CIS,1987-09-16,TTMTR,
27919 ,SL-12 DEB,1987-079AC,DEBRIS,CIS,1987-09-16,TTMTR,
27920 ,SL-12 DEB,1987-079AD,DEBRIS,CIS,1987-09-16,TTMTR,2011-05-26
27921 ,SL-12 DEB,1987-079AE,DEBRIS,CIS,1987-09-16,TTMTR,2007-08-18
27922 ,SL-12 DEB,1987-079AF,DEBRIS,CIS,1987-09-16,TTMTR,2005-01-01
27923 ,SL-12 DEB,1987-079AG,DEBRIS,CIS,1987-09-16,TTMTR,2022-05-30
27924 ,SL-12 DEB,1987-079AH,DEBRIS,CIS,1987-09-16,TTMTR,2003-09-10
27925 ,SL-12 DEB,1987-079AJ,DEBRIS,CIS,1987-09-16,TTMTR,2003-09-17
27926 ,SL-12 DEB,1987-079AK,DEBRIS,CIS,1987-09-16,TTMTR,2003-09-15
27927 ,SL-12 DEB,1987-079AL,DEBRIS,CIS,1987-09-16,TTMTR,2009-10-13
27928 ,SL-12 DEB,1987-079AM,DEBRIS,CIS,1987-09-16,TTMTR,2003-09-09
27929 ,SL-12 DEB,1987-079AN,DEBRIS,CIS,1987-09-16,TTMTR,2003-08-20
27930 ,SL-12 DEB,1987-079AP,DEBRIS,CIS,1987-09-16,TTMTR,2004-03-30
27931 ,SL-12 DEB,1987-079AQ,DEBRIS,CIS,1987-09-16,TTMTR,
27932 ,SL-12 DEB,1987-079AR,DEBRIS,CIS,1987-09-16,TTMTR,2004-03-10
27933 ,SL-12 DEB,1987-079AS,DEBRIS,CIS,1987-09-16,TTMTR,2010-07-25
27934 ,SL-12 DEB,1987-079AT,DEBRIS,CIS,1987-09-16,TTMTR,2004-04-05
27935 ,SL-12 DEB,1987-079AU,DEBRIS,CIS,1987-09-16,TTMTR,2003-10-03
27936 ,SL-12 DEB,1987-079AV,DEBRIS,CIS,1987-09-16,TTMTR,2004-05-20
27937 ,USA 171,2003-041A,PAYLOAD,US,2003-09-09,AFETR,
27938 ,TITAN 4B CENTAUR R/B,2003-041B,ROCKET BODY,US,2003-09-09,AFETR,
27939 ,MOZHAYETS 4,2003-042A,PAYLOAD,CIS,2003-09-27,PKMTR,
27940 ,RUBIN 4/SL-8,2003-042B,PAYLOAD,GER,2003-09-27,PKMTR,
27941 ,NIGERIASAT 1,2003-042C,PAYLOAD,NIG,2003-09-27,PKMTR,
27942 ,UK-DMC,2003-042D,PAYLOAD,UK,2003-09-27,PKMTR,
27943 ,BILSAT 1,2003-042E,PAYLOAD,TURK,2003-09-27,PKMTR,
27944 ,LARETS,2003-042F,PAYLOAD,CIS,2003-09-27,PKMTR,
27945 ,KAISTSAT 4,2003-042G,PAYLOAD,SKOR,2003-09-27,PKMTR,
27946 ,ARIANE 5 R/B,2003-043B,ROCKET BODY,FR,2003-09-27,FRGUI,
27947 ,FUSE 1 DEB,1999-035D,DEBRIS,US,1999-06-24,AFETR,2004-11-16
27948 ,EUTE 33A (EB 3),2003-043A,PAYLOAD,EUTE,2003-09-27,FRGUI,
27949 ,SMART 1,2003-043C,PAYLOAD,ESA,2003-09-27,FRGUI,2006-09-03
27950 ,ARIANE 5 DEB (SPELTRA),2003-043D,DEBRIS,FR,2003-09-27,FRGUI,
27951 ,INSAT 3E,2003-043E,PAYLOAD,IND,2003-09-27,FRGUI,
27952 ,ARIANE 5 DEB (SYLDA),2003-043F,DEBRIS,FR,2003-09-27,FRGUI,
27953 ,BLOCK DM-SL R/B,2003-044B,ROCKET BODY,SEAL,2003-10-01,SEAL,
27954 ,HORIZONS 1 (GALAXY 13),2003-044A,PAYLOAD,US,2003-10-01,SEAL,
27955 ,DELTA 2 DEB,2003-005F,DEBRIS,US,2003-01-29,AFETR,2003-12-10
27956 ,SEASAT 1 DEB,1978-064N,DEBRIS,US,1978-06-27,AFWTR,2003-10-03
27957 ,SL-12 DEB,1987-079AW,DEBRIS,CIS,1987-09-16,TTMTR,2005-02-08
27958 ,SL-12 DEB,1987-079AX,DEBRIS,CIS,1987-09-16,TTMTR,
27959 ,SL-12 DEB,1987-079AY,DEBRIS,CIS,1987-09-16,TTMTR,
27960 ,SL-12 DEB,1987-079AZ,DEBRIS,CIS,1987-09-16,TTMTR,2003-11-17
27961 ,SL-12 DEB,1987-079BA,DEBRIS,CIS,1987-09-16,TTMTR,2004-09-09
27962 ,SL-12 DEB,1987-079BB,DEBRIS,CIS,1987-09-16,TTMTR,2014-11-20
27963 ,SL-12 DEB,1987-079BC,DEBRIS,CIS,1987-09-16,TTMTR,
27964 ,SL-12 DEB,1988-085J,DEBRIS,CIS,1988-09-16,TTMTR,2003-11-22
27965 ,SL-12 DEB,1988-085K,DEBRIS,CIS,1988-09-16,TTMTR,
27966 ,SL-12 DEB,1988-085L,DEBRIS,CIS,1988-09-16,TTMTR,2003-11-12
27967 ,SL-12 DEB,1988-085M,DEBRIS,CIS,1988-09-16,TTMTR,
27968 ,SL-12 DEB,1988-085N,DEBRIS,CIS,1988-09-16,TTMTR,2003-11-18
27969 ,SL-12 DEB,1988-085P,DEBRIS,CIS,1988-09-16,TTMTR,2003-11-25
27970 ,SL-12 DEB,1988-085Q,DEBRIS,CIS,1988-09-16,TTMTR,2003-11-04
27971 ,SL-12 DEB,1988-085R,DEBRIS,CIS,1988-09-16,TTMTR,2003-11-29
27972 ,SL-12 DEB,1988-085S,DEBRIS,CIS,1988-09-16,TTMTR,2003-11-25
27973 ,SL-12 DEB,1988-085T,DEBRIS,CIS,1988-09-16,TTMTR,2003-11-27
27974 ,SL-12 DEB,1988-085U,DEBRIS,CIS,1988-09-16,TTMTR,2003-11-20
27975 ,SL-12 DEB,1988-085V,DEBRIS,CIS,1988-09-16,TTMTR,2003-10-27
27976 ,SL-12 DEB,1988-085W,DEBRIS,CIS,1988-09-16,TTMTR,
27977 ,SL-12 DEB,1988-085X,DEBRIS,CIS,1988-09-16,TTMTR,2003-12-30
